,Species,AIV,Sampling_Site,Type_Of_Site
7216,MALL,1,Lac Saint-Pierre,Mixed
7217,MALL,1,Lac Saint-Pierre,Mixed
7218,MALL,1,Lac Saint-Pierre,Mixed
7219,MALL,1,Lac Saint-Pierre,Mixed
7220,MALL,1,Lac Saint-Pierre,Mixed
7221,MALL,1,Lac Saint-Pierre,Mixed
7222,MALL,1,Lac Saint-Pierre,Mixed
7223,MALL,1,Lac Saint-Pierre,Mixed
7224,MALL,1,Lac Saint-Pierre,Mixed
7225,MALL,1,Lac Saint-Pierre,Mixed
7226,MALL,1,Lac Saint-Pierre,Mixed
7227,MALL,1,Lac Saint-Pierre,Mixed
7228,MALL,1,Lac Saint-Pierre,Mixed
7229,MALL,1,Lac Saint-Pierre,Mixed
7230,MALL,1,Lac Saint-Pierre,Mixed
7231,MALL,1,Lac Saint-Pierre,Mixed
7232,MALL,1,Lac Saint-Pierre,Mixed
7233,MALL,1,Lac Saint-Pierre,Mixed
7234,MALL,1,Lac Saint-Pierre,Mixed
7235,MALL,1,Lac Saint-Pierre,Mixed
7236,MALL,1,Lac Saint-Pierre,Mixed
7237,MALL,1,Lac Saint-Pierre,Mixed
7238,MALL,1,Lac Saint-Pierre,Mixed
7239,MALL,1,Lac Saint-Pierre,Mixed
7240,MALL,1,Lac Saint-Pierre,Mixed
7241,MALL,1,Lac Saint-Pierre,Mixed
7242,MALL,1,Lac Saint-Pierre,Mixed
7243,MALL,1,Lac Saint-Pierre,Mixed
7244,MALL,1,Lac Saint-Pierre,Mixed
7245,MALL,1,Lac Saint-Pierre,Mixed
7246,MALL,1,Lac Saint-Pierre,Mixed
7247,MALL,1,Lac Saint-Pierre,Mixed
7248,MALL,1,Lac Saint-Pierre,Mixed
7249,MALL,1,Lac Saint-Pierre,Mixed
7250,MALL,1,Lac Saint-Pierre,Mixed
7251,MALL,1,Lac Saint-Pierre,Mixed
7252,MALL,1,Lac Saint-Pierre,Mixed
7253,MALL,1,Lac Saint-Pierre,Mixed
7254,MALL,1,Lac Saint-Pierre,Mixed
7255,MALL,1,Lac Saint-Pierre,Mixed
7256,MALL,1,Lac Saint-Pierre,Mixed
7257,MALL,1,Lac Saint-Pierre,Mixed
7258,MALL,1,Lac Saint-Pierre,Mixed
7259,MALL,1,Lac Saint-Pierre,Mixed
7260,MALL,1,Lac Saint-Pierre,Mixed
7261,MALL,1,Lac Saint-Pierre,Mixed
7262,MALL,1,Lac Saint-Pierre,Mixed
7263,MALL,1,Lac Saint-Pierre,Mixed
7264,MALL,1,Lac Saint-Pierre,Mixed
7265,MALL,1,Lac Saint-Pierre,Mixed
7266,MALL,1,Lac Saint-Pierre,Mixed
7267,MALL,1,Lac Saint-Pierre,Mixed
7268,MALL,1,Lac Saint-Pierre,Mixed
7269,MALL,1,Lac Saint-Pierre,Mixed
7270,MALL,1,Lac Saint-Pierre,Mixed
7271,MALL,1,Lac Saint-Pierre,Mixed
7272,MALL,1,Lac Saint-Pierre,Mixed
7273,MALL,1,Lac Saint-Pierre,Mixed
7274,MALL,0,Lac Saint-Pierre,Mixed
7275,MALL,0,Lac Saint-Pierre,Mixed
7276,MALL,0,Lac Saint-Pierre,Mixed
7277,MALL,0,Lac Saint-Pierre,Mixed
7278,MALL,0,Lac Saint-Pierre,Mixed
7279,MALL,0,Lac Saint-Pierre,Mixed
7280,MALL,0,Lac Saint-Pierre,Mixed
7281,MALL,0,Lac Saint-Pierre,Mixed
7282,MALL,0,Lac Saint-Pierre,Mixed
7283,MALL,0,Lac Saint-Pierre,Mixed
7284,MALL,0,Lac Saint-Pierre,Mixed
7285,MALL,0,Lac Saint-Pierre,Mixed
7286,MALL,0,Lac Saint-Pierre,Mixed
7287,MALL,0,Lac Saint-Pierre,Mixed
7288,MALL,0,Lac Saint-Pierre,Mixed
7289,MALL,0,Lac Saint-Pierre,Mixed
7290,MALL,0,Lac Saint-Pierre,Mixed
7291,MALL,0,Lac Saint-Pierre,Mixed
7292,MALL,0,Lac Saint-Pierre,Mixed
7293,MALL,0,Lac Saint-Pierre,Mixed
7294,MALL,0,Lac Saint-Pierre,Mixed
7295,MALL,0,Lac Saint-Pierre,Mixed
7296,MALL,0,Lac Saint-Pierre,Mixed
7297,MALL,0,Lac Saint-Pierre,Mixed
7298,MALL,0,Lac Saint-Pierre,Mixed
7299,MALL,0,Lac Saint-Pierre,Mixed
7300,MALL,0,Lac Saint-Pierre,Mixed
7301,MALL,0,Lac Saint-Pierre,Mixed
7302,MALL,0,Lac Saint-Pierre,Mixed
7303,MALL,0,Lac Saint-Pierre,Mixed
7304,MALL,0,Lac Saint-Pierre,Mixed
7305,MALL,0,Lac Saint-Pierre,Mixed
7306,MALL,0,Lac Saint-Pierre,Mixed
7307,MALL,0,Lac Saint-Pierre,Mixed
7308,MALL,0,Lac Saint-Pierre,Mixed
7309,MALL,0,Lac Saint-Pierre,Mixed
7310,MALL,0,Lac Saint-Pierre,Mixed
7311,MALL,0,Lac Saint-Pierre,Mixed
7312,MALL,0,Lac Saint-Pierre,Mixed
7313,MALL,0,Lac Saint-Pierre,Mixed
7314,MALL,0,Lac Saint-Pierre,Mixed
7315,MALL,0,Lac Saint-Pierre,Mixed
7316,MALL,0,Lac Saint-Pierre,Mixed
7317,MALL,0,Lac Saint-Pierre,Mixed
7318,MALL,0,Eddy Road,Urban
7319,MALL,1,Eddy Road,Urban
7320,MALL,0,Eddy Road,Urban
7321,MALL,0,East Amherst,Creek
7322,MALL,1,Amherst Point,Lake
7323,MALL,1,Amherst Point,Lake
7324,MALL,1,Amherst Point,Lake
7325,MALL,0,Amherst Point,Lake
7326,MALL,0,Amherst Point,Lake
7327,MALL,0,Amherst Point,Lake
7328,MALL,1,Port Rowan (Big Creek),Lake
7329,MALL,0,Port Rowan (Big Creek),Lake
7330,MALL,0,Port Rowan (Big Creek),Lake
7331,MALL,0,Port Rowan (Big Creek),Lake
7332,MALL,0,Port Rowan (Big Creek),Lake
7333,MALL,0,Port Rowan (Big Creek),Lake
7334,MALL,1,Lac Saint-Pierre,Mixed
7335,MALL,1,Lac Saint-Pierre,Mixed
7336,MALL,1,Lac Saint-Pierre,Mixed
7337,MALL,1,Lac Saint-Pierre,Mixed
7338,MALL,1,Lac Saint-Pierre,Mixed
7339,MALL,1,Lac Saint-Pierre,Mixed
7340,MALL,1,Lac Saint-Pierre,Mixed
7341,MALL,1,Lac Saint-Pierre,Mixed
7342,MALL,1,Lac Saint-Pierre,Mixed
7343,MALL,1,Lac Saint-Pierre,Mixed
7344,MALL,0,Lac Saint-Pierre,Mixed
7345,MALL,0,Lac Saint-Pierre,Mixed
7346,MALL,0,Lac Saint-Pierre,Mixed
7347,MALL,0,Lac Saint-Pierre,Mixed
7348,MALL,0,Lac Saint-Pierre,Mixed
7349,MALL,0,Lac Saint-Pierre,Mixed
7350,MALL,0,Lac Saint-Pierre,Mixed
7351,MALL,0,Lac Saint-Pierre,Mixed
7352,MALL,1,Lac Saint-Pierre,Mixed
7353,MALL,1,Lac Saint-Pierre,Mixed
7354,MALL,1,Lac Saint-Pierre,Mixed
7355,MALL,1,Lac Saint-Pierre,Mixed
7356,MALL,1,Lac Saint-Pierre,Mixed
7357,MALL,1,Lac Saint-Pierre,Mixed
7358,MALL,1,Lac Saint-Pierre,Mixed
7359,MALL,1,Lac Saint-Pierre,Mixed
7360,MALL,1,Lac Saint-Pierre,Mixed
7361,MALL,1,Lac Saint-Pierre,Mixed
7362,MALL,1,Lac Saint-Pierre,Mixed
7363,MALL,1,Lac Saint-Pierre,Mixed
7364,MALL,1,Lac Saint-Pierre,Mixed
7365,MALL,1,Lac Saint-Pierre,Mixed
7366,MALL,1,Lac Saint-Pierre,Mixed
7367,MALL,1,Lac Saint-Pierre,Mixed
7368,MALL,1,Lac Saint-Pierre,Mixed
7369,MALL,1,Lac Saint-Pierre,Mixed
7370,MALL,1,Lac Saint-Pierre,Mixed
7371,MALL,1,Lac Saint-Pierre,Mixed
7372,MALL,1,Lac Saint-Pierre,Mixed
7373,MALL,1,Lac Saint-Pierre,Mixed
7374,MALL,1,Lac Saint-Pierre,Mixed
7375,MALL,1,Lac Saint-Pierre,Mixed
7376,MALL,1,Lac Saint-Pierre,Mixed
7377,MALL,1,Lac Saint-Pierre,Mixed
7378,MALL,1,Lac Saint-Pierre,Mixed
7379,MALL,1,Lac Saint-Pierre,Mixed
7380,MALL,1,Lac Saint-Pierre,Mixed
7381,MALL,1,Lac Saint-Pierre,Mixed
7382,MALL,0,Lac Saint-Pierre,Mixed
7383,MALL,0,Lac Saint-Pierre,Mixed
7384,MALL,0,Lac Saint-Pierre,Mixed
7385,MALL,0,Lac Saint-Pierre,Mixed
7386,MALL,0,Lac Saint-Pierre,Mixed
7387,MALL,0,Lac Saint-Pierre,Mixed
7388,MALL,0,Lac Saint-Pierre,Mixed
7389,MALL,0,Lac Saint-Pierre,Mixed
7390,MALL,0,Lac Saint-Pierre,Mixed
7391,MALL,0,Lac Saint-Pierre,Mixed
7392,MALL,0,Lac Saint-Pierre,Mixed
7393,MALL,0,Lac Saint-Pierre,Mixed
7394,MALL,0,Lac Saint-Pierre,Mixed
7395,MALL,0,Lac Saint-Pierre,Mixed
7396,MALL,0,Lac Saint-Pierre,Mixed
7397,MALL,0,Lac Saint-Pierre,Mixed
7398,MALL,0,Lac Saint-Pierre,Mixed
7399,MALL,0,Lac Saint-Pierre,Mixed
7400,MALL,0,Lac Saint-Pierre,Mixed
7401,MALL,0,Lac Saint-Pierre,Mixed
7402,MALL,0,Lac Saint-Pierre,Mixed
7403,MALL,1,Lac Saint-Pierre,Mixed
7404,MALL,1,Lac Saint-Pierre,Mixed
7405,MALL,1,Lac Saint-Pierre,Mixed
7406,MALL,1,Lac Saint-Pierre,Mixed
7407,MALL,1,Lac Saint-Pierre,Mixed
7408,MALL,1,Lac Saint-Pierre,Mixed
7409,MALL,1,Lac Saint-Pierre,Mixed
7410,MALL,0,Lac Saint-Pierre,Mixed
7411,MALL,0,Lac Saint-Pierre,Mixed
7412,MALL,0,Lac Saint-Pierre,Mixed
7413,MALL,0,Lac Saint-Pierre,Mixed
7414,MALL,0,Lac Saint-Pierre,Mixed
7415,MALL,0,Lac Saint-Pierre,Mixed
7416,MALL,1,Lac Saint-Pierre,Mixed
7417,MALL,1,Lac Saint-Pierre,Mixed
7418,MALL,1,Lac Saint-Pierre,Mixed
7419,MALL,1,Lac Saint-Pierre,Mixed
7420,MALL,1,Lac Saint-Pierre,Mixed
7421,MALL,1,Lac Saint-Pierre,Mixed
7422,MALL,1,Lac Saint-Pierre,Mixed
7423,MALL,1,Lac Saint-Pierre,Mixed
7424,MALL,1,Lac Saint-Pierre,Mixed
7425,MALL,1,Lac Saint-Pierre,Mixed
7426,MALL,1,Lac Saint-Pierre,Mixed
7427,MALL,1,Lac Saint-Pierre,Mixed
7428,MALL,1,Lac Saint-Pierre,Mixed
7429,MALL,1,Lac Saint-Pierre,Mixed
7430,MALL,1,Lac Saint-Pierre,Mixed
7431,MALL,1,Lac Saint-Pierre,Mixed
7432,MALL,1,Lac Saint-Pierre,Mixed
7433,MALL,1,Lac Saint-Pierre,Mixed
7434,MALL,0,Lac Saint-Pierre,Mixed
7435,MALL,0,Lac Saint-Pierre,Mixed
7436,MALL,0,Lac Saint-Pierre,Mixed
7437,MALL,0,Lac Saint-Pierre,Mixed
7438,MALL,0,Lac Saint-Pierre,Mixed
7439,MALL,0,Lac Saint-Pierre,Mixed
7440,MALL,0,Lac Saint-Pierre,Mixed
7441,MALL,0,Lac Saint-Pierre,Mixed
7442,MALL,0,Lac Saint-Pierre,Mixed
7443,MALL,0,Lac Saint-Pierre,Mixed
7444,MALL,0,Lac Saint-Pierre,Mixed
7445,MALL,0,Lac Saint-Pierre,Mixed
7446,MALL,0,Lac Saint-Pierre,Mixed
7447,MALL,0,Lac Saint-Pierre,Mixed
7448,MALL,0,Lac Saint-Pierre,Mixed
7449,MALL,0,Lac Saint-Pierre,Mixed
7450,MALL,0,Lac Saint-Pierre,Mixed
7451,MALL,0,Lac Saint-Pierre,Mixed
7452,MALL,1,Emily Lake,Lake
7453,MALL,0,Emily Lake,Lake
7454,BWTE,1,Emily Lake,Lake
7455,BWTE,1,Emily Lake,Lake
7456,BWTE,0,Emily Lake,Lake
7457,BWTE,0,Emily Lake,Lake
7458,BWTE,0,Emily Lake,Lake
7459,BWTE,0,Emily Lake,Lake
7460,BWTE,0,Emily Lake,Lake
7461,BWTE,0,Emily Lake,Lake
7462,BWTE,0,Emily Lake,Lake
7463,MALL,1,Tongue's Island,River
7464,MALL,1,Tongue's Island,River
7465,MALL,0,Tongue's Island,River
7466,MALL,0,Tongue's Island,River
7467,MALL,1,Port Rowan (Big Creek),Lake
7468,MALL,1,Port Rowan (Big Creek),Lake
7469,MALL,0,Port Rowan (Big Creek),Lake
7470,MALL,0,Port Rowan (Big Creek),Lake
7471,MALL,0,Port Rowan (Big Creek),Lake
7472,MALL,0,Port Rowan (Big Creek),Lake
7473,MALL,1,Port Rowan (Big Creek),Lake
7474,MALL,1,Port Rowan (Big Creek),Lake
7475,MALL,1,Port Rowan (Big Creek),Lake
7476,MALL,1,Port Rowan (Big Creek),Lake
7477,MALL,0,Port Rowan (Big Creek),Lake
7478,MALL,0,Port Rowan (Big Creek),Lake
7479,MALL,1,Allisary,Creek
7480,MALL,0,Hay Lake ON,Lake
7481,BWTE,1,Hay Lake ON,Lake
7482,MALL,1,Hay Lake ON,Lake
7483,MALL,1,Hay Lake ON,Lake
7484,MALL,0,Hay Lake ON,Lake
7485,BWTE,0,Hay Lake ON,Lake
7486,BWTE,0,Hay Lake ON,Lake
7487,BWTE,0,Hay Lake ON,Lake
7488,BWTE,0,Hay Lake ON,Lake
7489,MALL,0,Eddy Road,Urban
7490,MALL,0,Eddy Road,Urban
7491,MALL,0,Eddy Road,Urban
7492,MALL,0,Eddy Road,Urban
7493,MALL,1,Eddy Road,Urban
7494,MALL,0,Eddy Road,Urban
7495,MALL,0,Eddy Road,Urban
7496,MALL,0,Eddy Road,Urban
7497,MALL,0,Eddy Road,Urban
7498,MALL,0,Eddy Road,Urban
7499,MALL,0,Eddy Road,Urban
7500,MALL,1,East Amherst,Creek
7501,MALL,1,East Amherst,Creek
7502,MALL,0,East Amherst,Creek
7503,MALL,0,East Amherst,Creek
7504,MALL,0,East Amherst,Creek
7505,MALL,1,East Amherst,Creek
7506,MALL,1,East Amherst,Creek
7507,MALL,0,East Amherst,Creek
7508,MALL,0,East Amherst,Creek
7509,MALL,0,East Amherst,Creek
7510,MALL,0,East Amherst,Creek
7511,MALL,0,East Amherst,Creek
7512,MALL,0,East Amherst,Creek
7513,MALL,0,East Amherst,Creek
7514,MALL,0,East Amherst,Creek
7515,MALL,0,Aylmer,Lake
7516,MALL,1,Aylmer,Lake
7517,MALL,1,Aylmer,Lake
7518,MALL,1,Aylmer,Lake
7519,MALL,1,Amherst Point,Lake
7520,MALL,0,Amherst Point,Lake
7521,MALL,1,Tantramar Wetlands Centre,River
7522,MALL,1,Tantramar Wetlands Centre,River
7523,MALL,1,Tantramar Wetlands Centre,River
7524,MALL,1,Eddy Road,Urban
7525,MALL,1,Eddy Road,Urban
7526,MALL,0,Eddy Road,Urban
7527,MALL,1,East Amherst,Creek
7528,MALL,0,East Amherst,Creek
7529,MALL,1,Bellows Bay,Bay
7530,MALL,1,Bellows Bay,Bay
7531,MALL,1,Bellows Bay,Bay
7532,MALL,1,Bellows Bay,Bay
7533,MALL,1,Bellows Bay,Bay
7534,MALL,1,Bellows Bay,Bay
7535,MALL,1,Bellows Bay,Bay
7536,MALL,1,Bellows Bay,Bay
7537,MALL,1,Bellows Bay,Bay
7538,MALL,1,Bellows Bay,Bay
7539,MALL,1,Bellows Bay,Bay
7540,MALL,1,Bellows Bay,Bay
7541,MALL,0,Bellows Bay,Bay
7542,MALL,0,Bellows Bay,Bay
7543,MALL,0,Bellows Bay,Bay
7544,BWTE,1,Bellows Bay,Bay
7545,BWTE,1,Bellows Bay,Bay
7546,BWTE,1,Bellows Bay,Bay
7547,BWTE,1,Bellows Bay,Bay
7548,BWTE,1,Bellows Bay,Bay
7549,BWTE,1,Bellows Bay,Bay
7550,BWTE,1,Bellows Bay,Bay
7551,BWTE,1,Bellows Bay,Bay
7552,BWTE,0,Bellows Bay,Bay
7553,BWTE,0,Bellows Bay,Bay
7554,BWTE,0,Bellows Bay,Bay
7555,BWTE,0,Bellows Bay,Bay
7556,BWTE,0,Bellows Bay,Bay
7557,BWTE,0,Bellows Bay,Bay
7558,BWTE,0,Bellows Bay,Bay
7559,MALL,1,Aylmer,Lake
7560,MALL,1,Aylmer,Lake
7561,MALL,0,Tower Goose,Creek
7562,MALL,0,Tower Goose,Creek
7563,MALL,1,Tantramar Wetlands Centre,River
7564,MALL,1,Tantramar Wetlands Centre,River
7565,MALL,1,Tantramar Wetlands Centre,River
7566,MALL,1,Tantramar Wetlands Centre,River
7567,MALL,0,Tantramar Wetlands Centre,River
7568,MALL,1,Mud Lake,Lake
7569,MALL,1,Mud Lake,Lake
7570,MALL,1,Mud Lake,Lake
7571,MALL,0,Mud Lake,Lake
7572,MALL,0,Mud Lake,Lake
7573,MALL,0,Mud Lake,Lake
7574,BWTE,1,Mud Lake,Lake
7575,MALL,1,Mud Lake,Lake
7576,MALL,1,Mud Lake,Lake
7577,MALL,1,Mud Lake,Lake
7578,MALL,1,Mud Lake,Lake
7579,MALL,1,Mud Lake,Lake
7580,MALL,1,Mud Lake,Lake
7581,MALL,1,Mud Lake,Lake
7582,MALL,1,Mud Lake,Lake
7583,MALL,1,Mud Lake,Lake
7584,MALL,1,Mud Lake,Lake
7585,MALL,0,Mud Lake,Lake
7586,MALL,0,Mud Lake,Lake
7587,MALL,0,Mud Lake,Lake
7588,MALL,0,Mud Lake,Lake
7589,MALL,0,Mud Lake,Lake
7590,BWTE,1,Mud Lake,Lake
7591,BWTE,1,Mud Lake,Lake
7592,BWTE,1,Mud Lake,Lake
7593,MALL,0,Missaquash Marsh,Marsh
7594,MALL,0,McIver's,River
7595,BWTE,1,Isle Verte,River
7596,BWTE,1,Isle Verte,River
7597,BWTE,0,Isle Verte,River
7598,BWTE,0,Isle Verte,River
7599,BWTE,0,Isle Verte,River
7600,BWTE,0,Isle Verte,River
7601,BWTE,1,Isle Verte,River
7602,BWTE,1,Isle Verte,River
7603,BWTE,1,Isle Verte,River
7604,BWTE,1,Isle Verte,River
7605,BWTE,1,Isle Verte,River
7606,BWTE,1,Isle Verte,River
7607,BWTE,1,Isle Verte,River
7608,BWTE,1,Isle Verte,River
7609,BWTE,0,Isle Verte,River
7610,BWTE,0,Isle Verte,River
7611,BWTE,0,Isle Verte,River
7612,BWTE,0,Isle Verte,River
7613,BWTE,0,Isle Verte,River
7614,BWTE,0,Isle Verte,River
7615,BWTE,0,Isle Verte,River
7616,BWTE,0,Isle Verte,River
7617,BWTE,0,Isle Verte,River
7618,BWTE,0,Isle Verte,River
7619,BWTE,0,Isle Verte,River
7620,BWTE,0,Isle Verte,River
7621,BWTE,0,Isle Verte,River
7622,BWTE,0,Isle Verte,River
7623,BWTE,0,Isle Verte,River
7624,BWTE,0,Isle Verte,River
7625,BWTE,0,Isle Verte,River
7626,BWTE,0,Isle Verte,River
7627,BWTE,0,Isle Verte,River
7628,BWTE,0,Isle Verte,River
7629,BWTE,0,Isle Verte,River
7630,BWTE,0,Isle Verte,River
7631,BWTE,0,Isle Verte,River
7632,BWTE,0,Isle Verte,River
7633,BWTE,0,Isle Verte,River
7634,BWTE,1,Isle Verte,River
7635,BWTE,1,Isle Verte,River
7636,BWTE,1,Isle Verte,River
7637,BWTE,0,Isle Verte,River
7638,BWTE,0,Isle Verte,River
7639,BWTE,0,Isle Verte,River
7640,BWTE,0,Isle Verte,River
7641,BWTE,0,Isle Verte,River
7642,BWTE,0,Isle Verte,River
7643,BWTE,0,Isle Verte,River
7644,BWTE,0,Isle Verte,River
7645,BWTE,0,Isle Verte,River
7646,BWTE,0,Isle Verte,River
7647,MALL,1,Eddy Road,Urban
7648,MALL,0,Eddy Road,Urban
7649,MALL,1,East Amherst,Creek
7650,MALL,0,East Amherst,Creek
7651,MALL,1,Aylmer,Lake
7652,MALL,1,Aylmer,Lake
7653,MALL,1,Aylmer,Lake
7654,MALL,1,Aylmer,Lake
7655,MALL,1,Tantramar Wetlands Centre,River
7656,MALL,1,Port Rowan (Big Creek),Lake
7657,MALL,1,Port Rowan (Big Creek),Lake
7658,MALL,1,Port Rowan (Big Creek),Lake
7659,MALL,1,Port Rowan (Big Creek),Lake
7660,MALL,1,Port Rowan (Big Creek),Lake
7661,MALL,0,Port Rowan (Big Creek),Lake
7662,MALL,0,Port Rowan (Big Creek),Lake
7663,MALL,0,Port Rowan (Big Creek),Lake
7664,MALL,0,Port Rowan (Big Creek),Lake
7665,MALL,1,Port Rowan (Big Creek),Lake
7666,MALL,1,Port Rowan (Big Creek),Lake
7667,MALL,1,Port Rowan (Big Creek),Lake
7668,MALL,1,Port Rowan (Big Creek),Lake
7669,MALL,1,Port Rowan (Big Creek),Lake
7670,MALL,1,Port Rowan (Big Creek),Lake
7671,MALL,1,Port Rowan (Big Creek),Lake
7672,MALL,1,Port Rowan (Big Creek),Lake
7673,MALL,1,Port Rowan (Big Creek),Lake
7674,MALL,1,Port Rowan (Big Creek),Lake
7675,MALL,1,Port Rowan (Big Creek),Lake
7676,MALL,0,Port Rowan (Big Creek),Lake
7677,MALL,0,Port Rowan (Big Creek),Lake
7678,MALL,0,Port Rowan (Big Creek),Lake
7679,MALL,0,Port Rowan (Big Creek),Lake
7680,MALL,0,Port Rowan (Big Creek),Lake
7681,MALL,0,Port Rowan (Big Creek),Lake
7682,MALL,0,Port Rowan (Big Creek),Lake
7683,MALL,0,Port Rowan (Big Creek),Lake
7684,MALL,0,Port Rowan (Big Creek),Lake
7685,MALL,0,Port Rowan (Big Creek),Lake
7686,MALL,0,Port Rowan (Big Creek),Lake
7687,MALL,0,Port Rowan (Big Creek),Lake
7688,MALL,0,Port Rowan (Big Creek),Lake
7689,MALL,0,Port Rowan (Big Creek),Lake
7690,MALL,0,Port Rowan (Big Creek),Lake
7691,MALL,0,Port Rowan (Big Creek),Lake
7692,MALL,0,Port Rowan (Big Creek),Lake
7693,MALL,0,Port Rowan (Big Creek),Lake
7694,MALL,0,Port Rowan (Big Creek),Lake
7695,MALL,0,Port Rowan (Big Creek),Lake
7696,MALL,0,Port Rowan (Big Creek),Lake
7697,MALL,0,Port Rowan (Big Creek),Lake
7698,MALL,1,Eddy Road,Urban
7699,MALL,1,Eddy Road,Urban
7700,MALL,0,Eddy Road,Urban
7701,MALL,1,East Amherst,Creek
7702,MALL,1,East Amherst,Creek
7703,MALL,1,East Amherst,Creek
7704,MALL,0,East Amherst,Creek
7705,MALL,1,Aylmer,Lake
7706,MALL,1,Aylmer,Lake
7707,MALL,1,Aylmer,Lake
7708,MALL,1,Aylmer,Lake
7709,MALL,0,Aylmer,Lake
7710,MALL,0,Aylmer,Lake
7711,MALL,0,Amherst Point,Lake
7712,MALL,0,Amherst Point,Lake
7713,MALL,0,Port Rowan (Big Creek),Lake
7714,MALL,0,Port Rowan (Big Creek),Lake
7715,MALL,0,Mountian Lake,Lake
7716,MALL,1,Komoka,Pond
7717,MALL,1,Komoka,Pond
7718,MALL,1,Komoka,Pond
7719,MALL,0,Komoka,Pond
7720,MALL,0,Komoka,Pond
7721,MALL,1,Komoka,Pond
7722,MALL,1,Komoka,Pond
7723,MALL,1,Komoka,Pond
7724,MALL,1,Komoka,Pond
7725,MALL,1,Komoka,Pond
7726,MALL,1,Komoka,Pond
7727,MALL,1,Komoka,Pond
7728,MALL,1,Komoka,Pond
7729,MALL,1,Komoka,Pond
7730,MALL,1,Komoka,Pond
7731,MALL,0,Komoka,Pond
7732,MALL,0,Komoka,Pond
7733,MALL,0,Komoka,Pond
7734,MALL,0,Komoka,Pond
7735,MALL,0,Komoka,Pond
7736,MALL,0,Komoka,Pond
7737,MALL,1,Hilliardton Marsh,Marsh
7738,MALL,1,Hilliardton Marsh,Marsh
7739,MALL,1,Hilliardton Marsh,Marsh
7740,MALL,1,Hilliardton Marsh,Marsh
7741,MALL,1,Hilliardton Marsh,Marsh
7742,MALL,1,Hilliardton Marsh,Marsh
7743,MALL,1,Hilliardton Marsh,Marsh
7744,MALL,0,Hilliardton Marsh,Marsh
7745,MALL,0,Hilliardton Marsh,Marsh
7746,MALL,0,Hilliardton Marsh,Marsh
7747,BWTE,1,Hilliardton Marsh,Marsh
7748,MALL,1,Hilliardton Marsh,Marsh
7749,MALL,1,Hilliardton Marsh,Marsh
7750,MALL,1,Hilliardton Marsh,Marsh
7751,MALL,1,Hilliardton Marsh,Marsh
7752,MALL,1,Hilliardton Marsh,Marsh
7753,MALL,1,Hilliardton Marsh,Marsh
7754,MALL,1,Hilliardton Marsh,Marsh
7755,MALL,1,Hilliardton Marsh,Marsh
7756,MALL,1,Hilliardton Marsh,Marsh
7757,MALL,1,Hilliardton Marsh,Marsh
7758,MALL,1,Hilliardton Marsh,Marsh
7759,MALL,1,Hilliardton Marsh,Marsh
7760,MALL,1,Hilliardton Marsh,Marsh
7761,MALL,1,Hilliardton Marsh,Marsh
7762,MALL,1,Hilliardton Marsh,Marsh
7763,MALL,1,Hilliardton Marsh,Marsh
7764,MALL,1,Hilliardton Marsh,Marsh
7765,MALL,1,Hilliardton Marsh,Marsh
7766,MALL,1,Hilliardton Marsh,Marsh
7767,MALL,1,Hilliardton Marsh,Marsh
7768,MALL,1,Hilliardton Marsh,Marsh
7769,MALL,1,Hilliardton Marsh,Marsh
7770,MALL,1,Hilliardton Marsh,Marsh
7771,MALL,1,Hilliardton Marsh,Marsh
7772,MALL,0,Hilliardton Marsh,Marsh
7773,MALL,0,Hilliardton Marsh,Marsh
7774,MALL,0,Hilliardton Marsh,Marsh
7775,MALL,0,Hilliardton Marsh,Marsh
7776,MALL,0,Hilliardton Marsh,Marsh
7777,MALL,0,Hilliardton Marsh,Marsh
7778,MALL,0,Hilliardton Marsh,Marsh
7779,MALL,0,Hilliardton Marsh,Marsh
7780,MALL,0,Hilliardton Marsh,Marsh
7781,MALL,0,Hilliardton Marsh,Marsh
7782,BWTE,1,Hilliardton Marsh,Marsh
7783,BWTE,1,Hilliardton Marsh,Marsh
7784,BWTE,1,Hilliardton Marsh,Marsh
7785,BWTE,1,Hilliardton Marsh,Marsh
7786,BWTE,0,Hilliardton Marsh,Marsh
7787,BWTE,0,Hilliardton Marsh,Marsh
7788,BWTE,0,Hilliardton Marsh,Marsh
7789,BWTE,0,Hilliardton Marsh,Marsh
7790,BWTE,0,Hilliardton Marsh,Marsh
7791,BWTE,0,Hilliardton Marsh,Marsh
7792,BWTE,0,Hilliardton Marsh,Marsh
7793,BWTE,0,Hilliardton Marsh,Marsh
7794,BWTE,0,Hilliardton Marsh,Marsh
7795,BWTE,0,Hilliardton Marsh,Marsh
7796,BWTE,0,Hilliardton Marsh,Marsh
7797,BWTE,0,Hilliardton Marsh,Marsh
7798,BWTE,0,Hilliardton Marsh,Marsh
7799,BWTE,0,Hilliardton Marsh,Marsh
7800,BWTE,0,Hilliardton Marsh,Marsh
7801,MALL,1,Aylmer,Lake
7802,MALL,0,Aylmer,Lake
7803,MALL,0,Aylmer,Lake
7804,MALL,0,Aylmer,Lake
7805,MALL,1,Aylmer,Lake
7806,MALL,1,Aylmer,Lake
7807,MALL,1,Aylmer,Lake
7808,MALL,0,Aylmer,Lake
7809,MALL,0,Aylmer,Lake
7810,MALL,1,Tantramar Wetlands Centre,River
7811,MALL,1,Tantramar Wetlands Centre,River
7812,MALL,1,Tantramar Wetlands Centre,River
